word,positive,negative
be fierce of visage,0,1
be guilty of countless crimes and deserve to come to judgment,0,1
be impervious to reason,0,1
be in a bad temper,0,1
be off one's guard,0,1
be overweening,0,1
be pedantic,0,1
be satisfied with a smattering of a subject,0,1
be slack in,0,1
be supercilious,0,1
be too choocy to succeed,0,1
be unfit for a higher post but unwilling to take a lower one,0,1
be unpopular,0,1
be utterly isolated,0,1
be worldly wise and play safe,0,1
bedraggled,0,1
befuddled,0,1
"behave in a lax, undisciplined way",0,1
behave like thieves and prostitutes,0,1
behaving stealthily like a theif,0,1
behind sb's back,0,1
behind somebody's back,0,1
behind the scenes,0,1
being an armchair warrior,0,1
being an eyesore,0,1
being at a loss for words,0,1
being biased,0,1
being conceited,0,1
being dead set,0,1
being full of misgivings,0,1
being hell-bent,0,1
being improperly familiar with,0,1
being in the dark,0,1
being in the wrong,0,1
being irreconcilable,0,1
being just empty verbiage,0,1
being obsessed with the desire for gain,0,1
being opportunistic,0,1
being overcautious,0,1
being perverse,0,1
being self-important,0,1
being slack and perfunctory,0,1
being swollen with,0,1
being time-consuming,0,1
being utterly destitute,0,1
being wet behind the ears,0,1
being young and inexperienced,0,1
beneath one's dignity,0,1
benefit oneself at the expense of others,0,1
benighted,0,1
beset by perils,0,1
beset with crisis,0,1
beset with difficulties,0,1
beside the point,0,1
beside the question,0,1
besieged on all sides,0,1
bewildered,0,1
bewildering,0,1
beyond cure,0,1
beyond recall,0,1
beyond redemption,0,1
beyond remedy,0,1
beyond retrieval,0,1
beyond retrieve,0,1
biased,0,1
biasedly,0,1
big and clumsy,0,1
big-denomination,0,1
biliousness,0,1
bits and pieces,0,1
bitter,0,1
bitter to the taste,0,1
bitterly,0,1
bitterness,0,1
black,0,1
black-hearted,0,1
blackguardly,0,1
blackness,0,1
blase,0,1
bleak,0,1
bleak and chilly,0,1
bleak and desolate,0,1
blind,0,1
blinded by greed,0,1
blinded by lust for gain,0,1
blistering,0,1
bloodlust,0,1
bloodsucking,0,1
bloodthirstiness,0,1
bloodthirsty,0,1
bloody,0,1
bloody-minded,0,1
blow hot and cold,0,1
bluntness,0,1
blurred,0,1
blurriness,0,1
bluster,0,1
boastful,0,1
bogus,0,1
boisterous,0,1
bombastic,0,1
bone idle,0,1
bone-idle,0,1
bookish,0,1
bookishly,0,1
bookishness,0,1
bookworship,0,1
boorish,0,1
boorishly,0,1
boorishness,0,1
boring,0,1
boringness,0,1
bossiness,0,1
bossy,0,1
bothersome,0,1
bounderish,0,1
boundless and indistinct,0,1
brazen,0,1
breathtaking,0,1
broken,0,1
broken up,0,1
brusque,0,1
brusquely,0,1
brusqueness,0,1
brutal,0,1
brutal and cold-blooded,0,1
brutal and unreasonable,0,1
brutality,0,1
brutally,0,1
brutally and unreasonably,0,1
bubbling with noise,0,1
bulky,0,1
bullet-headed,0,1
bullheaded,0,1
bullying,0,1
bump against things on every side,0,1
bumpy,0,1
bunglesome,0,1
bungling,0,1
burdensome,0,1
bureaucratic,0,1
burn beans talks to cook beans,0,1
busy with miscellaneous work,0,1
by fair means or foul,0,1
by fits and starts,0,1
by force,0,1
by no means easy,0,1
cacophonic,0,1
cacophonous,0,1
calamitous,0,1
calamitously,0,1
calculating,0,1
calculative,0,1
callous,0,1
callously,0,1
callowness,0,1
cannibalistic,0,1
cannot make ends meet,0,1
capricious,0,1
capriciously,0,1
capriciousness,0,1
careless,0,1
carelessly,0,1
carelessness,0,1
carnal,0,1
carnality,0,1
cast sb. aside when he has served his purpose,0,1
castles in the air,0,1
casual,0,1
casually,0,1
catastrophic,0,1
catastrophically,0,1
causeless,0,1
caustic,0,1
caustically,0,1
changeable,0,1
changing,0,1
chaotic,0,1
chaotically,0,1
cheating,0,1
cheerless,0,1
cherishing the outmoded and preserve the outworn,0,1
chickenhearted,0,1
childish,0,1
childishly,0,1
choleric,0,1
chop and change,0,1
choppy,0,1
churlish,0,1
churlishly,0,1
churlishness,0,1
clamorous,0,1
clandestine,0,1
clandestinely,0,1
clannish,0,1
clannishness,0,1
clever and artful,0,1
cleverly and artfully,0,1
cliquish,0,1
cliquishness,0,1
closed,0,1
closefisted,0,1
cloudy,0,1
clubby,0,1
clumsily,0,1
clumsiness,0,1
clumsy,0,1
cluttered with irrelevant remarks,0,1
coarse,0,1
coarse and crude,0,1
coarsely,0,1
coarseness,0,1
cockeyed,0,1
cocky,0,1
coercive,0,1
cold,0,1
cold and detached,0,1
cold and indifferent,0,1
cold and stern,0,1
cold-blooded,0,1
cold-bloodedly,0,1
coldheartedness,0,1
coldly,0,1
coldness,0,1
collapse at the first encounter,0,1
commonplace,0,1
compelling,0,1
complex,0,1
complicated,0,1
complicated and confused,0,1
complicated and confusing,0,1
complicated and difficult to deal with,0,1
comply in public but oppose in private,0,1
composite,0,1
compound,0,1
compulsiveness,0,1
compulsivity,0,1
compulsory,0,1
concealed,0,1
conceit,0,1
conceited,0,1
conceited and boastful,0,1
conceited and boast|���ful,0,1
conceited and contemptuous,0,1
conceitedly,0,1
conceitedness,0,1
condescension,0,1
confining,0,1
conflicting,0,1
conform to a conventional pattern,0,1
confound,0,1
confoundly,0,1
confused,0,1
confusion,0,1
conglomerate,0,1
conniving,0,1
conscienceless,0,1
conservative,0,1
conservatively,0,1
consider everybody and everything beneath one's notice,0,1
consider everyone beneath one's notice,0,1
consider oneself unexcelled in the world,0,1
console oneself with false hopes,0,1
contemptibility,0,1
contemptible,0,1
contemptibly,0,1
contentious,0,1
contradict oneself,0,1
contradictory,0,1
contrariness,0,1
contrived,0,1
conversely,0,1
coolness,0,1
coquettishly,0,1
corrupt,0,1
corrupt and degenerate,0,1
corrupt and evil,0,1
corrupt public morals,0,1
corruption,0,1
corruptly,0,1
costliness,0,1
couldn't be more foolish,0,1
counterfeit,0,1
countrified,0,1
covert,0,1
covetous,0,1
coward,0,1
cowardice,0,1
cowardliness,0,1
cowardly,0,1
crabbedness,0,1
crabbiness,0,1
crabby,0,1
craftily,0,1
craftiness,0,1
crafty,0,1
crafty and evil,0,1
crafty and fawning,0,1
crafty person has more than one hideout,0,1
craggy,0,1
crammed,0,1
crank,0,1
crankiness,0,1
creasy,0,1
crime-ridden,0,1
criminal,0,1
crisis-ridden,0,1
crisscross,0,1
crokeyed,0,1
crooked,0,1
crookedly,0,1
crossbreed,0,1
crossness,0,1
crotchetiness,0,1
crowded,0,1
crowded like rabbits in a warren,0,1
crowded with people and vehicles,0,1
crude,0,1
crude and impetuous,0,1
crude and rash,0,1
crudely,0,1
crudely and impetuously,0,1
crudely and rashly,0,1
crudeness,0,1
cruel,0,1
cruel and fierce,0,1
cruel and unscrupulous,0,1
cruel-hearted,0,1
cruelly,0,1
cruelly and fiercely,0,1
crumbling,0,1
crumpled,0,1
cumbersome,0,1
cumbersomeness,0,1
cunning,0,1
cunning and fierce,0,1
cunningly,0,1
cunningly and fiercely,0,1
cursorily,0,1
cursory,0,1
curtness,0,1
cutting a mark on the side of one's boat to indicate the place where one's sword has dropped into the river,0,1
cutting in speech,0,1
cynically,0,1
daft,0,1
damaged,0,1
damnable,0,1
damnably,0,1
damnatory,0,1
dangerous,0,1
dangerous and difficult,0,1
dangerously,0,1
dangerously steep,0,1
dark,0,1
dark all round,0,1
dark and gloomy,0,1
dark rule and social disorder,0,1
darkly,0,1
darkness,0,1
deadening,0,1
deadly,0,1
dear,0,1
dearness,0,1
deathlike,0,1
debauched,0,1
debilitated,0,1
decadent,0,1
decayed,0,1
decaying and stinking,0,1
deceitful,0,1
deceitfully,0,1
deceitfulness,0,1
deceptively smooth in appearance,0,1
declining,0,1
declivitous,0,1
declivous,0,1
decrepit,0,1
decrepit and behind the times,0,1
decrepit and muddleheaded,0,1
deficient,0,1
deformed,0,1
defy one's imagination,0,1
degenerate,0,1
degenerate and decadent,0,1
degrading,0,1
deliberately ambiguous,0,1
deliberately exaggerate so as to create a sensation,0,1
delusive,0,1
demented,0,1
dementedly,0,1
demoded,0,1
deplorable,0,1
depraved,0,1
depressing,0,1
deserted,0,1
desolate,0,1
desolate and cold,0,1
desolate and lonely,0,1
desolate and miserable,0,1
desolate and out of the way,0,1
desolate and quiet,0,1
desolate and uninhabited,0,1
desolately,0,1
desperate,0,1
desperately serious,0,1
despicability,0,1
despicable,0,1
despicable and filthy,0,1
despicableness,0,1
despicably,0,1
despicably and filthily,0,1
despotic,0,1
despotically,0,1
destabilizing,0,1
destitute,0,1
destitution,0,1
destructive,0,1
detached,0,1
detestable,0,1
detestably,0,1
devastating,0,1
devious,0,1
deviously,0,1
devoid of any merit,0,1
devoid of content,0,1
devoid of gratitude,0,1
devoid of substance,0,1
dictatorial,0,1
dictatorially,0,1
die-hard,0,1
difficult,0,1
difficult and dangerous,0,1
difficult to,0,1
difficult to get,0,1
difficult to handle,0,1
difficult to understand,0,1
difficulty and obstacle,0,1
difficulty and setback,0,1
dilapidated,0,1
dilatory,0,1
dim,0,1
dim-witted,0,1
dimly,0,1
dimly discernible,0,1
dimmed,0,1
dimness,0,1
dire,0,1
direful,0,1
dirtiness,0,1
dirty,0,1
dirty and messy,0,1
disabled,0,1
disadvantageous,0,1
disagreeable,0,1
disagreeable to look at,0,1
disagreeableness,0,1
disagreeably,0,1
disagreement,0,1
disappointingly,0,1
disarray,0,1
disaster comes from the sky,0,1
disastrous,0,1
disastrously,0,1
discord,0,1
discordant,0,1
discourteous,0,1
discourtesy,0,1
discreditable,0,1
discreditably,0,1
discriminatorily,0,1
discriminatory,0,1
discursive,0,1
discursively,0,1
disdainfulness,0,1
disequilibrium,0,1
disformity,0,1
disgrace one's scholarly dignity,0,1
disgraceful,0,1
disgracefully,0,1
disgracefulness,0,1
disgusting,0,1
disgustingly,0,1
disharmonic,0,1
disharmonious,0,1
disheveled,0,1
dishevelled,0,1
dishonest,0,1
dishonor,0,1
dishonorable,0,1
dishonorableness,0,1
dishonorably,0,1
dishonour,0,1
dishonourable,0,1
dishonourableness,0,1
disinclination,0,1
disingenuous,0,1
dismal,0,1
dismally,0,1
disorderliness,0,1
disorderly,0,1
disorderly and unsystematic,0,1
disorganized,0,1
disproportional,0,1
disproportionate,0,1
dispute over every detail,0,1
disreputability,0,1
disreputable,0,1
disreputableness,0,1
disreputably,0,1
disrespect,0,1
dissipated,0,1
dissipated and unashamed,0,1
dissipated beyond measure,0,1
dissocial,0,1
dissolute,0,1
dissolutely,0,1
dissoluteness,0,1
dissonant,0,1
distasteful,0,1
distorted,0,1
distressful,0,1
disturbing,0,1
disused,0,1
divorced from reality,0,1
do as one pleases,0,1
do not betray confidential matters,0,1
do not work well,0,1
do whatever one likes,0,1
doing work for others with no benefit to oneself,0,1
doing work unworthy of one's talents,0,1
dominating,0,1
domineering,0,1
domineeringly,0,1
domineeringness,0,1
don't have real skill,0,1
don't know one's stuff,0,1
double-dealing,0,1
double-faced,0,1
down and out,0,1
drab,0,1
draw water with a sieve,0,1
dreadfulness,0,1
drearily,0,1
dreariness,0,1
dreary,0,1
dreary and desolate,0,1
dripping with oil,0,1
driven,0,1
dry,0,1
dubious,0,1
dull and dry,0,1
dull and heavy,0,1
dull and lifeless,0,1
dull and lonely,0,1
dull and obtuse,0,1
dull as ditchwater,0,1
dull-witted,0,1
dullness,0,1
dully,0,1
dully and heavily,0,1
dully and obtusely,0,1
duplicitious,0,1
dusky,0,1
dusty,0,1
eager,0,1
eager for quick success and instant benefit,0,1
eagerly,0,1
earthbound,0,1
easier said than done,0,1
easily swayed (by whichever side has more power or influence),0,1
eccentric,0,1
eccentrically,0,1
eccentricity,0,1
edgeless,0,1
effete,0,1
effortful,0,1
egoism,0,1
egotism,0,1
emaciated,0,1
emotionless,0,1
emotionlessness,0,1
empty,0,1
empty-headed,0,1
engrossment,0,1
entirely ignorant of,0,1
entirely wrong,0,1
equivocal,0,1
equivocally,0,1
equivocate,0,1
equivocately,0,1
erogenous,0,1
erotic,0,1
erroneous,0,1
erroneously,0,1
especially crowded,0,1
evasiveness,0,1
even fowls and dogs are not spared,0,1
evendeath would be too good for him,0,1
evendeath would not expiate all his crimes,0,1
evenfowls and dogs are not left in peace,0,1
eventful,0,1
ever changing,0,1
every bush and tree looks like an enemy,0,1
everyone for himself and the devil takes the hindmost,0,1
evil,0,1
evil-eyed,0,1
evil-minded,0,1
exaggerative,0,1
exceed the bounds,0,1
excess,0,1
excessive,0,1
excessively,0,1
exclusiveness,0,1
execrable,0,1
existing in name only,0,1
exorbitant,0,1
expensive,0,1
expensively,0,1
expensiveness,0,1
explosive,0,1
extortionate,0,1
extracurricular,0,1
extramarital,0,1
extravagant and dissipated,0,1
extravagant and wasteful,0,1
extreme,0,1
extreme hardship and difficulty,0,1
extremely,0,1
extremely antagonistic,0,1
extremely conceited,0,1
extremely critical,0,1
extremely cruel and despotic,0,1
extremely delicate,0,1
extremely difficult,0,1
extremely evil,0,1
extremely frivolous,0,1
extremely grave,0,1
extremely hard and bitter,0,1
extremely lonely,0,1
extremely ragged,0,1
extremely serious,0,1
extremely tragic,0,1
fabricated,0,1
faineant,0,1
faint,0,1
faintly,0,1
faintness,0,1
fake,0,1
fallacious,0,1
fallsilent on finding oneself bested in argument,0,1
false,0,1
falsely,0,1
falseness,0,1
familiarity,0,1
far from good,0,1
farfetched,0,1
fast changing,0,1
fatuity,0,1
fatuous,0,1
fatuously,0,1
fatuousness,0,1
faulty,0,1
fearful,0,1
fearfully,0,1
fearsome,0,1
feckless,0,1
feeble,0,1
feeble-mindedness,0,1
feebleminded,0,1
feeblemindedness,0,1
feebleness,0,1
feebly,0,1
feedon fancies,0,1
feign compliant,0,1
feisty,0,1
ferocious,0,1
ferociously,0,1
fetid,0,1
fetor,0,1
fickle,0,1
fickleness,0,1
fictitious,0,1
fiendish,0,1
fierce,0,1
fierce and arrogant,0,1
fierce and brutal,0,1
fierce and cruel,0,1
fierce and malicious,0,1
fierce and tough,0,1
fiercely,0,1
fiercely and arrogantly,0,1
fiercely and brutally,0,1
fiercely and cruelly,0,1
fiercely and maliciously,0,1
fight only on paper,0,1
fikleness,0,1
filthily,0,1
filthy,0,1
find it difficult,0,1
find it hard to,0,1
finicky,0,1
fish for a needle in the ocean,0,1
fish the moon in the water,0,1
fishy,0,1
flagitious,0,1
flagitiously,0,1
flagrant,0,1
flashy and without substance,0,1
flatulence,0,1
flaunt one's seniority,0,1
fledgling,0,1
fleeing army's suspicion of danger at the slightest sound,0,1
flightily,0,1
flightiness,0,1
flighty,0,1
flimsy,0,1
flippancy,0,1
flippant,0,1
flippant and impudent,0,1
flippantly,0,1
flirtatious,0,1
flirtatiously,0,1
flirting,0,1
flyaway,0,1
foetid,0,1
foetor,0,1
fogginess,0,1
foggy,0,1
follow the beaten track,0,1
follow the old routine,0,1
following the same pattern,0,1
foolhardiness,0,1
foolhardy,0,1
foolish,0,1
foolishly,0,1
for no apparent reason,0,1
for no reason,0,1
for nothing,0,1
forbidding strategic location,0,1
forced,0,1
forcible,0,1
forget the thing or conditions which bring one success,0,1
forget the trap as soon as the fish is caught,0,1
forgetful,0,1
forgetfully,0,1
forlorn,0,1
foul,0,1
foul mouthed,0,1
foul-smelling,0,1
foxy,0,1
fractional,0,1
fractious,0,1
fragile,0,1
fragilility,0,1
fragmentary,0,1
fragmented,0,1
frail,0,1
frailness,0,1
frailty,0,1
fraudulent,0,1
fraudulently,0,1
frightening,0,1
frightful,0,1
frightfulness,0,1
frigid,0,1
frigidity,0,1
frivolity,0,1
frivolous,0,1
frivolously,0,1
frivolousness,0,1
from that grade down,0,1
frosty,0,1
frozen,0,1
fugitive,0,1
full of bumps and hollows,0,1
full of grease,0,1
full of loopholes,0,1
full of mistakes,0,1
full of twists and turns,0,1
fumbling,0,1
funky,0,1
furiously,0,1
furtive,0,1
furtively,0,1
furtiveness,0,1
fusty,0,1
futile,0,1
futilely,0,1
fuzziness,0,1
fuzzy,0,1
gainful,0,1
gaminess,0,1
gauche,0,1
gawkiness,0,1
gawky,0,1
general,0,1
generally,0,1
gentle and frail-looking,0,1
get into a rut,0,1
get rid of somebody as soon as he has done his work,0,1
gewgaw,0,1
ghastliness,0,1
ghastly,0,1
ghostly,0,1
ghoulish,0,1
giddy,0,1
gimcrack,0,1
glacial,0,1
gloomily,0,1
gloominess,0,1
go on in the same old way,0,1
goatish,0,1
goaty,0,1
good and bad all mixed up,0,1
good and bad are intermingled,0,1
good for nothing,0,1
good-for-nothing,0,1
graceless,0,1
grave and stern,0,1
grease-stained,0,1
greasy,0,1
greedily,0,1
greedy,0,1
grievous,0,1
grievously,0,1
grim,0,1
grimly,0,1
gritty,0,1
grotesque,0,1
grotesque and gaudy,0,1
grotesque in appearance,0,1
grotesqueness,0,1
grotesquerie,0,1
grotesquery,0,1
groundless,0,1
groundlessly,0,1
grudging,0,1
grudgingly,0,1
grueling,0,1
gruelling,0,1
gruesome,0,1
gruesomeness,0,1
gruffness,0,1
grumpiness,0,1
guile,0,1
guilty,0,1
guilty of a crime for which even death cannot atone,0,1
guilty of a crime for which one deserves to die ten thousand deaths,0,1
guilty of all kinds of evil,0,1
guilty of flagrant crimes,0,1
guilty of monstrous crimes,0,1
guilty of the most heinous crimes,0,1
guilty of unpardonable evil,0,1
gutless,0,1
hackneyed,0,1
haggle over every penny,0,1
hair-raising,0,1
half alive,0,1
"half hidden, half visible",0,1
half in earnest,0,1
half-bred,0,1
half-witted,0,1
halfdead,0,1
halting,0,1
haltingly,0,1
ham-handed,0,1
hammerheaded,0,1
hampering,0,1
hanging by a thread,0,1
hard,0,1
hard and fast,0,1
hard to deal with,0,1
hard to handle,0,1
hard to tackle,0,1
hard up,0,1
hard-earned,0,1
hard-going,0,1
hardhearted,0,1
hardheartedness,0,1
hardup,0,1
harebrained,0,1
harehearted,0,1
harm others to benefit oneself,0,1
harmful,0,1
harmfully,0,1
harmfulness,0,1
harsh,0,1
harsh and unreasonable,0,1
harshly,0,1
harshly and unreasonably,0,1
hastily,0,1
hastily and carelessly,0,1
hastily and casually,0,1
hastiness,0,1
hasty,0,1
hasty and careless,0,1
hasty and casual,0,1
hateful,0,1
hatefulness,0,1
haughtily,0,1
haughtiness,0,1
haughty,0,1
have a caustic and flippant tongue,0,1
have little experience,0,1
have little experience of life,0,1
have little learning,0,1
have little talent and learning,0,1
have never met,0,1
have never met before,0,1
have no use for,0,1
have nothing but the bare walls in one's house,0,1
have nothing to eat in one's house,0,1
have too high an opinion of oneself,0,1
have too many difficulties to cope with,0,1
have too many problems to tackle,0,1
having a hazy notion about,0,1
having a vague notion about,0,1
having a wretched apperance,0,1
having an axe to grind,0,1
having an blurred picture of,0,1
having an indistinct picture of,0,1
having enough and to spare,0,1
having great ambition but little talent,0,1
having high aspirations but little ability,0,1
having no definite object in view,0,1
having no knowledge of practical matters,0,1
having no special skill,0,1
having ulterior motives,0,1
hazardous,0,1
hazily,0,1
hazy,0,1
head and face covered with dust,0,1
headachy,0,1
headstrong,0,1
health problem,0,1
heartless,0,1
heartlessness,0,1
heavily,0,1
heavy and complicated,0,1
heavy-footed,0,1
heavy-handed,0,1
hedonic,0,1
heedless,0,1
heinous,0,1
heinously,0,1
hell of a mess,0,1
hellish,0,1
helpless,0,1
helter-skelter,0,1
heretical,0,1
hesitancy,0,1
hesitant,0,1
hesitating,0,1
heterogeneous,0,1
hidden,0,1
hidden danger,0,1
hidden from view,0,1
hide a dagger with a smile,0,1
hide the truth from the masses,0,1
hideous,0,1
hideously,0,1
hideousness,0,1
higgledy-piggledy,0,1
high and mighty,0,1
high-and-mighty,0,1
high-cost,0,1
high-handed,0,1
high-price,0,1
high-sounding and impracticable,0,1
highblown,0,1
highly difficult,0,1
ho-hum,0,1
hoggish,0,1
hokey,0,1
hold oneself aloof from the world,0,1
hole-and-corner,0,1
holier-than-thou,0,1
hollow,0,1
homeliness,0,1
honey on one's lips and murder in one's heart,0,1
honey-mouthed and dagger-hearted,0,1
hoodwink the public,0,1
hopeless,0,1
hopelessly stupid,0,1
horrendous,0,1
horrible,0,1
horrid,0,1
horridly,0,1
horridness,0,1
horrifing,0,1
hostile,0,1
hot-tempered,0,1
hovering between life and death,0,1
hubbub of voices,0,1
humdrum,0,1
humiliatory,0,1
humourless,0,1
hurried,0,1
hurriedly,0,1
hypertoxic,0,1
hypocrisy,0,1
hypocritical,0,1
hypocritical and crafty,0,1
hypocritical and malignant,0,1
hypothetical,0,1
ice-cold,0,1
icy,0,1
idiotic,0,1
idle,0,1
idleness,0,1
idly,0,1
ignoble,0,1
ignobly,0,1
ignominious,0,1
ignominiously,0,1
ignominiousness,0,1
ignorant,0,1
ignorant and incompetent,0,1
ignorant and stubborn,0,1
ignorant but self-important,0,1
ill,0,1
ill health,0,1
ill-bred,0,1
ill-breeding,0,1
ill-conditioned,0,1
ill-considered,0,1
ill-equipped,0,1
ill-fated,0,1
ill-founded,0,1
ill-gotten,0,1
ill-informed,0,1
ill-judged,0,1
ill-looking,0,1
ill-mannered,0,1
ill-natured,0,1
ill-organized,0,1
ill-seasoned,0,1
ill-shapen,0,1
ill-spent,0,1
ill-tempered,0,1
ill-timed,0,1
ill-timedly,0,1
illegal,0,1
illegally,0,1
illegibility,0,1
illegible,0,1
illegibly,0,1
illegitimate,0,1
illegitimately,0,1
illiberal,0,1
illicit,0,1
illicitly,0,1
illiterate,0,1
illogic,0,1
illogical,0,1
illogicality,0,1
illogicalness,0,1
illusionary,0,1
illusive,0,1
illusory,0,1
imaginary,0,1
imbecile,0,1
immanent,0,1
immaterial,0,1
immature,0,1
immodest,0,1
immoral,0,1
immorally,0,1
immutable and frozen,0,1
impassive,0,1
impassiveness,0,1
impassivity,0,1
impatience,0,1
impatiently,0,1
impecunious,0,1
impenitence,0,1
impenitency,0,1
imperative,0,1
imperfect,0,1
imperious,0,1
imperiousness,0,1
impervious to reason,0,1
impetuosity,0,1
impetuous,0,1
impetuously,0,1
impetuousness,0,1
impiety,0,1
impious,0,1
impiousness,0,1
implacable,0,1
implicit,0,1
impolite,0,1
impolitely,0,1
impoliteness,0,1
impotent,0,1
impoverished,0,1
impracticable,0,1
impractical,0,1
impractical and foolish,0,1
improper,0,1
improperly,0,1
improperness,0,1
impropriety,0,1
imprudence,0,1
imprudent,0,1
impudent,0,1
impudent and wicked,0,1
impulsive,0,1
impulsively,0,1
impulsiveness,0,1
in a complete mess,0,1
in a critical condition,0,1
in a difficult position,0,1
in a flat style,0,1
in a foul wind and a rain of blood,0,1
in a horrible mess,0,1
in a hubbub,0,1
in a jumble,0,1
in a mess,0,1
in a mixed way,0,1
in a muddle,0,1
in a poor light,0,1
in a precarious situation,0,1
in a precarious state,0,1
in a spot,0,1
in a state of chaos and darkness,0,1
in a stern voice,0,1
in a terrible state,0,1
in a tight corner,0,1
in a timid manner,0,1
in a very dangerous state,0,1
in a wretched state,0,1
in an awful state,0,1
in an extremely difficult position,0,1
in an unfavourable situation,0,1
in an uproar,0,1
in bad voice,0,1
in chaos,0,1
in commotion,0,1
in complete darkness,0,1
in complete disorder,0,1
in complete mess,0,1
in confusion,0,1
in disagreement,0,1
in disguised form,0,1
in disorder,0,1
in financial difficulties,0,1
in financial straits,0,1
in foul atmosphere,0,1
in general turmoil,0,1
in generalities,0,1
in great danger,0,1
in great disorder,0,1
in great secrecy,0,1
in imminent danger,0,1
in imminent peril,0,1
in jeopardy,0,1
"in like a lion, out like a lamb",0,1
in name,0,1
in name but not in reality,0,1
in noisy disorder,0,1
in one's own light,0,1
in one's own way,0,1
in oversupply,0,1
in peril,0,1
in pitch darkness,0,1
in poor health,0,1
in privacy,0,1
in private,0,1
in ruins,0,1
in secret,0,1
"in small, broken bits",0,1
in straitened circumstances,0,1
in the dark,0,1
in the egg,0,1
in the shade,0,1
in the wrong,0,1
in total absence of justice,0,1
in turmoil,0,1
in utter destitution,0,1
in vain,0,1
in words,0,1
inaccurate,0,1
inactive,0,1
inactively,0,1
inactiveness,0,1
inadequate,0,1
inadequately,0,1
inadvertence,0,1
inadvertency,0,1
inadvertent,0,1
inadvertently,0,1
inaffable,0,1
inane,0,1
inanimate,0,1
inanity,0,1
inapparent,0,1
inappreciable,0,1
inappropriate,0,1
inappropriately,0,1
inapt,0,1
inattentive,0,1
inattentively,0,1
inattentiveness,0,1
inauspicious,0,1
inauspiciousness,0,1
inauthentic,0,1
incapable,0,1
incapable of action,0,1
incautious,0,1
inclement,0,1
incline to one side,0,1
inclined,0,1
inclined to one side,0,1
incogitant,0,1
incoherent,0,1
incoherently,0,1
incompact,0,1
incompatible,0,1
incompetence,0,1
incompetency,0,1
incompetent,0,1
incomplete,0,1
incompleted,0,1
incompletely,0,1
incomprehensible,0,1
incongruous,0,1
inconsequent,0,1
inconsiderable,0,1
inconsiderate,0,1
inconsiderately,0,1
inconsistent,0,1
inconsistent with the facts,0,1
inconspicuousness,0,1
inconstancy,0,1
inconstant,0,1
inconstant in love,0,1
inconvenience,0,1
inconvenient,0,1
incorrect,0,1
incorrigible,0,1
incredible,0,1
incredibly,0,1
incumbent,0,1
incurable,0,1
indecent,0,1
indecently,0,1
indecorous,0,1
indecorously,0,1
indecorum,0,1
indelicacy,0,1
indifference,0,1
indifferent to fame or gain,0,1
indifferently,0,1
indigence,0,1
indigenous,0,1
indigestible,0,1
indiscipline,0,1
indiscreet,0,1
indiscreetly,0,1
indiscriminate,0,1
indiscriminately,0,1
indisposition,0,1
indistinct,0,1
indistinctive,0,1
indistinctly,0,1
indistinctness,0,1
indocile,0,1
indolence,0,1
indolent,0,1
indolently,0,1
indulge in dissipation,0,1
ineffective,0,1
ineffectual,0,1
inefficacious,0,1
inefficient,0,1
inefficiently,0,1
inelegant,0,1
ineligible,0,1
ineloquent,0,1
inequable,0,1
inequitable,0,1
inequity,0,1
inert,0,1
inertly,0,1
inexact,0,1
inexorability,0,1
inexorable,0,1
inexorableness,0,1
inexpedience,0,1
inexpediency,0,1
inexpedient,0,1
inexperienced,0,1
inexpert,0,1
inexplicable,0,1
inexplicably,0,1
inexplicit,0,1
inexpressive,0,1
infamous,0,1
infantile,0,1
infeasible,0,1
inferior,0,1
inferior to others,0,1
infertile,0,1
infirm,0,1
infirmity,0,1
inflexibility,0,1
inflexible,0,1
inharmonic,0,1
inharmonious,0,1
inhospitable,0,1
inhospitableness,0,1
inhuman,0,1
inhumane,0,1
inhumanly,0,1
inimical,0,1
iniquitous,0,1
injurious,0,1
innocent as a child,0,1
inopportune,0,1
inopportunely,0,1
inordinately proud of one's ability,0,1
insalubrious,0,1
insanitary,0,1
insatiable,0,1
insensate,0,1
insensible,0,1
insensitive,0,1
insensitively,0,1
insidious,0,1
insidiously,0,1
insignificant,0,1
insignificantly,0,1
insincere,0,1
insipid,0,1
insipidly,0,1
insolent,0,1
insolently,0,1
instable,0,1
insubstantial,0,1
insufferably arrogant,0,1
insuperable,0,1
insupportable,0,1
insurmountable,0,1
intemperate,0,1
intemperately,0,1
interbreed,0,1
interlocked and jagged,0,1
interlocking,0,1
intermingled,0,1
intolerance,0,1
intolerant,0,1
intricate,0,1
intricate and obscure,0,1
intricately,0,1
intrigued against each other,0,1
inutile,0,1
inutility,0,1
invalid,0,1
invalidly,0,1
invariably,0,1
invented,0,1
inverse,0,1
inversely,0,1
invisible,0,1
involute,0,1
involved and abstruse,0,1
inwardly,0,1
inwardly weak,0,1
inwardly wicked,0,1
irascibility,0,1
irascible,0,1
irascibly,0,1
irksome,0,1
irrational,0,1
irreconcilable,0,1
irreconcilably,0,1
irrecoverable,0,1
irregular,0,1
irregularly,0,1
irrelevant,0,1
irrelevantly,0,1
irrelievable,0,1
irremediable,0,1
irreparable,0,1
irresolute,0,1
irresoluteness,0,1
irresolution,0,1
irresponsibility,0,1
irresponsible,0,1
irresponsibleness,0,1
irretrievable,0,1
irrevant to the subject,0,1
irreversible,0,1
irritability,0,1
irritable,0,1
